Employee_ID,First_Name,Last_Name,Age,Department,Region,Status,Join_Date,Salary,Salary_varience,Email,Phone,Performance_Score,Performance_numeric,Remote_Work,Tenure_variance,Years_Tenure
EMP1359,Grace,Williams,N/a,Cloud Tech,California,Pending,7/21/2024,87583.42,Up-Mid,grace.williams@example.com,920981959,Good,3,false,1,1 Year
EMP1360,Bob,Brown,25,Admin,Nevada,Pending,12/28/2021,61643.69,Low,bob.brown@example.com,2752334382,Good,3,true,4,4–5 Years
EMP1361,Grace,Smith,35,Finance,Texas,Active,7/20/2020,68111.69,Low-Mid,grace.smith@example.com,6404120910,Poor,1,false,5,4–5 Years
EMP1362,David,Smith,40,HR,Florida,Inactive,4/30/2024,97568.88,Up-Mid,david.smith@example.com,7911244210,Average,2,true,1,1 Year
EMP1363,Charlie,Johnson,35,Cloud Tech,Florida,Active,8/28/2021,79118.28,Low-Mid,charlie.johnson@example.com,7536170616,Poor,1,true,4,4–5 Years
EMP1364,Bob,Davis,30,HR,California,Inactive,7/21/2022,104898.9,Up-Mid,bob.davis@example.com,1366572239,Excellent,4,true,3,3 Years
EMP1365,Frank,Davis,40,Cloud Tech,Florida,Pending,11/27/2023,81671.3,Low-Mid,frank.davis@example.com,2990155798,Poor,1,true,2,2 Years
EMP1366,Alice,Miller,25,Cloud Tech,California,Pending,8/11/2020,97399.75,Up-Mid,alice.miller@example.com,8028413907,Excellent,4,false,5,4–5 Years
EMP1367,David,Johnson,N/a,Admin,Illinois,Active,11/8/2021,89189.43,Up-Mid,david.johnson@example.com,882351304,Poor,1,true,4,4–5 Years
EMP1368,David,Williams,40,DevOps,New York,Active,8/4/2023,96011.55,Up-Mid,david.williams@example.com,2312447314,Average,2,true,2,2 Years
EMP1369,David,Davis,40,Sales,Florida,Inactive,1/10/2020,99331.49,Up-Mid,david.davis@example.com,8477686341,Excellent,4,false,6,5+ Years
EMP1370,Bob,Brown,N/a,Cloud Tech,Illinois,Active,1/19/2022,72818.94,Low-Mid,bob.brown@example.com,3461994236,Good,3,true,4,4–5 Years
EMP1371,Eva,Garcia,40,Sales,Nevada,Inactive,5/7/2023,77204.75,Low-Mid,eva.garcia@example.com,6769459195,Good,3,true,2,2 Years
EMP1372,Bob,Johnson,35,HR,Florida,Pending,12/19/2020,106961.68,High,bob.johnson@example.com,6395517207,Poor,1,false,5,4–5 Years
EMP1373,Eva,Garcia,N/a,Sales,Texas,Pending,10/1/2020,71923,Low-Mid,eva.garcia@example.com,4964985600,Good,3,true,5,4–5 Years
EMP1374,Bob,Smith,30,HR,Nevada,Active,11/12/2022,77192.43,Low-Mid,bob.smith@example.com,2562531354,Excellent,4,false,3,3 Years
EMP1375,Grace,Brown,40,Admin,Florida,Pending,1/5/2023,98540.3,Up-Mid,grace.brown@example.com,2510505378,Good,3,false,3,3 Years
EMP1376,Charlie,Brown,N/a,Admin,Florida,Inactive,10/14/2020,63096.9,Low,charlie.brown@example.com,5381649382,Average,2,false,5,4–5 Years
EMP1377,Alice,Smith,35,Cloud Tech,Florida,Active,2/3/2021,107065.12,High,alice.smith@example.com,1849196654,Average,2,false,5,4–5 Years
EMP1378,Heidi,Johnson,40,DevOps,Florida,Inactive,12/25/2023,108792.43,High,heidi.johnson@example.com,3307704610,Poor,1,true,2,2 Years
EMP1379,Bob,Smith,N/a,Cloud Tech,New York,Inactive,3/7/2020,69239.7,Low-Mid,bob.smith@example.com,7295963903,Excellent,4,false,5,4–5 Years
EMP1380,Charlie,Garcia,40,Sales,Nevada,Inactive,1/30/2023,85756.42,Up-Mid,charlie.garcia@example.com,907426087,Average,2,true,3,3 Years
EMP1381,Eva,Miller,N/a,HR,Illinois,Active,4/5/2024,100328.62,Up-Mid,eva.miller@example.com,501716444,Average,2,true,1,1 Year
EMP1382,Grace,Brown,25,DevOps,Nevada,Active,9/1/2021,111236.69,High,grace.brown@example.com,5618579063,Excellent,4,true,4,4–5 Years
EMP1383,Eva,Jones,35,Cloud Tech,Florida,Active,5/7/2024,106832.22,High,eva.jones@example.com,7715910299,Good,3,true,1,1 Year
EMP1384,Frank,Jones,N/a,DevOps,Florida,Active,6/15/2023,59746.45,Low,frank.jones@example.com,2156321357,Good,3,true,2,2 Years
EMP1385,David,Garcia,25,Sales,California,Pending,7/29/2021,91780.04,Up-Mid,david.garcia@example.com,40104144,Poor,1,true,4,4–5 Years
EMP1386,Eva,Williams,35,Sales,California,Pending,10/23/2023,107062.66,High,eva.williams@example.com,9642297124,Good,3,true,2,2 Years
EMP1387,Grace,Davis,25,HR,Nevada,Active,12/7/2023,110625.52,High,grace.davis@example.com,2967188396,Excellent,4,true,2,2 Years
EMP1388,Frank,Smith,30,DevOps,Florida,Inactive,10/18/2020,90419.79,Up-Mid,frank.smith@example.com,7457314414,Average,2,true,5,4–5 Years
EMP1389,Grace,Smith,40,Finance,Texas,Pending,6/15/2024,111608.76,High,grace.smith@example.com,8331170302,Good,3,true,1,1 Year
EMP1390,Eva,Williams,35,Finance,Florida,Inactive,4/6/2023,50173.12,Low,eva.williams@example.com,7637153987,Poor,1,false,2,2 Years
EMP1391,Bob,Williams,40,DevOps,Nevada,Pending,1/3/2022,109507.44,High,bob.williams@example.com,5472812355,Good,3,false,4,4–5 Years
EMP1392,Grace,Garcia,30,Finance,New York,Inactive,7/3/2021,72600.56,Low-Mid,grace.garcia@example.com,7983631461,Excellent,4,false,4,4–5 Years
EMP1393,Charlie,Garcia,N/a,Finance,California,Pending,4/10/2024,53388.65,Low,charlie.garcia@example.com,4912711306,Poor,1,true,1,1 Year
EMP1394,Heidi,Williams,25,Cloud Tech,New York,Inactive,7/23/2022,50047.32,Low,heidi.williams@example.com,2407875417,Good,3,false,3,3 Years
EMP1395,David,Brown,30,DevOps,California,Active,11/25/2024,115290.79,High,david.brown@example.com,1563268684,Poor,1,false,1,1 Year
EMP1396,Frank,Garcia,35,Cloud Tech,California,Pending,8/21/2023,61586.76,Low,frank.garcia@example.com,745106633,Excellent,4,false,2,2 Years
EMP1397,Eva,Miller,30,Finance,Nevada,Active,12/12/2023,56662.86,Low,eva.miller@example.com,3629489785,Average,2,true,2,2 Years
EMP1398,Bob,Garcia,30,Sales,New York,Pending,10/24/2023,N/A,Unknown,bob.garcia@example.com,1031310093,Excellent,4,true,2,2 Years
EMP1399,Frank,Smith,25,Finance,Nevada,Active,9/5/2022,54957.98,Low,frank.smith@example.com,3181439665,Excellent,4,true,3,3 Years
EMP1400,Bob,Garcia,25,HR,California,Inactive,10/7/2020,76790.47,Low-Mid,bob.garcia@example.com,1347323548,Excellent,4,true,5,4–5 Years
EMP1401,Charlie,Brown,30,Cloud Tech,Illinois,Pending,1/18/2020,92722.35,Up-Mid,charlie.brown@example.com,4012897431,Excellent,4,false,6,5+ Years
EMP1402,Frank,Williams,30,DevOps,Nevada,Active,4/23/2022,93125.32,Up-Mid,frank.williams@example.com,5122572075,Average,2,false,3,3 Years
EMP1403,David,Smith,25,Cloud Tech,New York,Active,4/22/2023,101100.64,Up-Mid,david.smith@example.com,5024120956,Average,2,false,2,2 Years
EMP1404,Grace,Garcia,35,Admin,New York,Inactive,8/13/2023,55897.41,Low,grace.garcia@example.com,9073710093,Poor,1,false,2,2 Years
EMP1405,Eva,Brown,25,DevOps,California,Active,11/26/2022,92484.88,Up-Mid,eva.brown@example.com,3882211456,Good,3,true,3,3 Years
EMP1406,Grace,Miller,35,DevOps,Texas,Active,10/10/2022,77011.99,Low-Mid,grace.miller@example.com,7584745704,Average,2,true,3,3 Years
EMP1407,Bob,Garcia,N/a,Cloud Tech,California,Inactive,9/27/2020,77078.68,Low-Mid,bob.garcia@example.com,4589714801,Average,2,true,5,4–5 Years
EMP1408,Grace,Brown,35,Sales,Nevada,Active,4/11/2024,82971.02,Low-Mid,grace.brown@example.com,6325703964,Good,3,false,1,1 Year
EMP1409,Bob,Miller,25,Sales,Texas,Active,6/20/2021,65102.01,Low-Mid,bob.miller@example.com,3136148781,Average,2,true,4,4–5 Years
EMP1410,Grace,Williams,N/a,HR,Nevada,Pending,10/23/2022,103697.7,Up-Mid,grace.williams@example.com,4556964429,Excellent,4,true,3,3 Years
EMP1411,Grace,Garcia,25,DevOps,Illinois,Pending,6/15/2023,60687.63,Low,grace.garcia@example.com,9859167953,Excellent,4,false,2,2 Years
EMP1412,Bob,Miller,N/a,Admin,New York,Pending,10/31/2021,77351.21,Low-Mid,bob.miller@example.com,1072728497,Good,3,false,4,4–5 Years
EMP1413,Bob,Smith,35,DevOps,Florida,Pending,9/29/2024,66704.62,Low-Mid,bob.smith@example.com,2474140702,Poor,1,true,1,1 Year
EMP1414,Grace,Williams,25,Finance,Illinois,Pending,4/22/2020,71650.3,Low-Mid,grace.williams@example.com,4910740649,Poor,1,true,5,4–5 Years
EMP1415,Charlie,Smith,25,Cloud Tech,Nevada,Active,12/7/2023,50794.54,Low,charlie.smith@example.com,425488213,Good,3,true,2,2 Years
EMP1416,Frank,Jones,N/a,Sales,Nevada,Inactive,12/7/2020,76030.86,Low-Mid,frank.jones@example.com,2369143074,Good,3,true,5,4–5 Years
EMP1417,Eva,Johnson,25,Cloud Tech,California,Inactive,7/11/2021,86669.79,Up-Mid,eva.johnson@example.com,3666144941,Excellent,4,true,4,4–5 Years
EMP1418,Bob,Garcia,40,Finance,Illinois,Inactive,4/23/2020,84972.7,Low-Mid,bob.garcia@example.com,9659234267,Poor,1,true,5,4–5 Years
EMP1419,Frank,Miller,30,HR,Texas,Pending,10/12/2023,100594.49,Up-Mid,frank.miller@example.com,3441497825,Average,2,false,2,2 Years
EMP1420,Alice,Johnson,25,Cloud Tech,New York,Active,8/24/2022,75478.35,Low-Mid,alice.johnson@example.com,6128758574,Excellent,4,false,3,3 Years
EMP1421,Charlie,Johnson,25,Sales,Nevada,Pending,9/4/2023,79355.85,Low-Mid,charlie.johnson@example.com,6766708060,Good,3,false,2,2 Years
EMP1422,Grace,Miller,35,HR,Texas,Pending,2/2/2022,58358.07,Low,grace.miller@example.com,2943985297,Poor,1,true,4,4–5 Years
EMP1423,Alice,Williams,30,Admin,Illinois,Active,4/1/2022,54824.85,Low,alice.williams@example.com,9406260786,Average,2,false,3,3 Years
EMP1424,Eva,Garcia,35,HR,Texas,Pending,7/24/2022,50557.84,Low,eva.garcia@example.com,104159148,Average,2,true,3,3 Years
EMP1425,Eva,Jones,N/a,Admin,Florida,Inactive,4/26/2023,118030.04,High,eva.jones@example.com,7501980381,Excellent,4,true,2,2 Years
EMP1426,David,Smith,N/a,Admin,New York,Active,4/19/2022,51673.72,Low,david.smith@example.com,8723244078,Poor,1,false,3,3 Years
EMP1427,Alice,Brown,35,Cloud Tech,Nevada,Inactive,10/4/2024,101665.79,Up-Mid,alice.brown@example.com,3110291812,Poor,1,true,1,1 Year
EMP1428,David,Smith,N/a,Admin,Florida,Inactive,5/2/2020,118079.15,High,david.smith@example.com,3170876013,Good,3,true,5,4–5 Years
EMP1429,Eva,Brown,25,Cloud Tech,New York,Pending,4/25/2022,99059.28,Up-Mid,eva.brown@example.com,6723849790,Poor,1,false,3,3 Years
EMP1430,Bob,Smith,N/a,Cloud Tech,Illinois,Active,7/29/2023,107397.4,High,bob.smith@example.com,6202232882,Poor,1,false,2,2 Years
EMP1431,Alice,Miller,40,DevOps,New York,Active,8/20/2021,68269.37,Low-Mid,alice.miller@example.com,7744197545,Excellent,4,false,4,4–5 Years
EMP1432,Grace,Jones,35,HR,Florida,Inactive,4/23/2021,55228.12,Low,grace.jones@example.com,6176620470,Poor,1,true,4,4–5 Years
EMP1433,Bob,Garcia,30,Cloud Tech,New York,Inactive,8/12/2022,71982.33,Low-Mid,bob.garcia@example.com,9609409704,Average,2,false,3,3 Years
EMP1434,Frank,Brown,30,Finance,California,Inactive,6/26/2021,109673.75,High,frank.brown@example.com,2774025882,Excellent,4,false,4,4–5 Years
EMP1435,Eva,Garcia,N/a,Cloud Tech,New York,Inactive,10/30/2020,56384.9,Low,eva.garcia@example.com,5868122594,Excellent,4,true,5,4–5 Years
EMP1436,Frank,Garcia,40,Sales,Texas,Pending,9/4/2021,68211.68,Low-Mid,frank.garcia@example.com,7244617678,Good,3,false,4,4–5 Years
EMP1437,Alice,Garcia,40,Finance,Illinois,Pending,1/31/2023,67489.68,Low-Mid,alice.garcia@example.com,2988425994,Poor,1,false,3,3 Years
EMP1438,Charlie,Davis,25,Cloud Tech,Texas,Active,9/24/2020,63869.31,Low,charlie.davis@example.com,9961002310,Good,3,false,5,4–5 Years
EMP1439,Bob,Williams,N/a,Sales,California,Active,2/14/2020,119801.3,High,bob.williams@example.com,7753312660,Average,2,true,6,5+ Years
EMP1440,Heidi,Smith,30,Cloud Tech,California,Active,3/28/2020,115959.65,High,heidi.smith@example.com,941017589,Excellent,4,true,5,4–5 Years
EMP1441,Grace,Garcia,40,Finance,Texas,Inactive,10/31/2023,79866.48,Low-Mid,grace.garcia@example.com,2517629832,Excellent,4,true,2,2 Years
EMP1442,Charlie,Smith,35,HR,Florida,Active,3/11/2020,92987.46,Up-Mid,charlie.smith@example.com,4774332682,Excellent,4,true,5,4–5 Years
EMP1443,Eva,Garcia,40,Finance,Illinois,Inactive,5/4/2020,56140.51,Low,eva.garcia@example.com,1901302055,Average,2,false,5,4–5 Years
EMP1444,Grace,Brown,30,DevOps,Illinois,Active,7/15/2023,119586.11,High,grace.brown@example.com,9815287338,Average,2,true,2,2 Years
EMP1445,Alice,Williams,40,DevOps,California,Inactive,1/20/2023,104700.46,Up-Mid,alice.williams@example.com,7855982175,Good,3,true,3,3 Years
EMP1446,Frank,Williams,40,HR,New York,Active,10/15/2021,91798.14,Up-Mid,frank.williams@example.com,6191284116,Good,3,false,4,4–5 Years
EMP1447,Eva,Miller,25,Finance,Illinois,Inactive,4/19/2024,90879.22,Up-Mid,eva.miller@example.com,3098503445,Good,3,false,1,1 Year
EMP1448,Charlie,Davis,25,Admin,Nevada,Active,6/29/2021,87358.27,Up-Mid,charlie.davis@example.com,5124189388,Poor,1,false,4,4–5 Years
EMP1449,Alice,Miller,30,Sales,Florida,Inactive,9/14/2024,119407.93,High,alice.miller@example.com,8469081973,Excellent,4,true,1,1 Year
EMP1450,David,Miller,N/a,HR,Nevada,Pending,1/4/2022,113978.6,High,david.miller@example.com,56435022,Excellent,4,true,4,4–5 Years
EMP1451,Frank,Miller,N/a,Sales,New York,Pending,1/20/2021,108568.78,High,frank.miller@example.com,8503719904,Good,3,true,5,4–5 Years
EMP1452,Heidi,Miller,N/a,HR,New York,Inactive,3/18/2020,56318.02,Low,heidi.miller@example.com,1699187239,Excellent,4,false,5,4–5 Years
EMP1453,David,Miller,25,Sales,Florida,Active,11/10/2021,114252.73,High,david.miller@example.com,1078356742,Good,3,false,4,4–5 Years
EMP1454,Charlie,Jones,35,DevOps,New York,Inactive,5/1/2020,51533.9,Low,charlie.jones@example.com,3896086,Poor,1,true,5,4–5 Years
EMP1455,Charlie,Williams,25,Sales,California,Active,2/4/2022,99317.66,Up-Mid,charlie.williams@example.com,662668216,Poor,1,false,4,4–5 Years
EMP1456,Bob,Miller,35,HR,California,Active,11/18/2020,101264.64,Up-Mid,bob.miller@example.com,1955356032,Average,2,false,5,4–5 Years
EMP1457,Heidi,Garcia,35,Admin,Nevada,Pending,11/21/2023,112272.02,High,heidi.garcia@example.com,1903689002,Poor,1,false,2,2 Years
EMP1458,Frank,Williams,30,DevOps,Illinois,Active,2/13/2022,71477.63,Low-Mid,frank.williams@example.com,102724054,Good,3,true,4,4–5 Years
EMP1459,Charlie,Williams,30,DevOps,Texas,Pending,3/19/2023,77412.1,Low-Mid,charlie.williams@example.com,9342967110,Poor,1,false,2,2 Years
EMP1460,Alice,Johnson,30,Sales,California,Pending,3/28/2021,94775.27,Up-Mid,alice.johnson@example.com,4837537457,Average,2,false,4,4–5 Years
EMP1461,Heidi,Jones,30,HR,Nevada,Active,5/2/2021,74276.71,Low-Mid,heidi.jones@example.com,4384588104,Excellent,4,true,4,4–5 Years
EMP1462,Bob,Miller,35,Finance,Texas,Inactive,3/5/2021,67467.86,Low-Mid,bob.miller@example.com,6974132833,Good,3,true,4,4–5 Years
EMP1463,Eva,Smith,25,DevOps,Texas,Active,3/1/2022,80675.41,Low-Mid,eva.smith@example.com,8315203770,Excellent,4,false,4,4–5 Years
EMP1464,Charlie,Brown,40,Finance,Florida,Inactive,1/23/2023,76274.33,Low-Mid,charlie.brown@example.com,704496409,Average,2,false,3,3 Years
EMP1465,David,Davis,30,Finance,Texas,Active,8/26/2021,51405.46,Low,david.davis@example.com,4967066702,Average,2,true,4,4–5 Years
EMP1466,Bob,Garcia,25,HR,New York,Inactive,11/25/2020,101238.96,Up-Mid,bob.garcia@example.com,3626804084,Average,2,true,5,4–5 Years
EMP1467,Bob,Smith,35,Sales,Illinois,Inactive,12/13/2023,52169.52,Low,bob.smith@example.com,954930595,Excellent,4,false,2,2 Years
EMP1468,Charlie,Jones,N/a,Finance,New York,Active,7/26/2020,73176.62,Low-Mid,charlie.jones@example.com,6018648768,Excellent,4,false,5,4–5 Years
EMP1469,Grace,Brown,N/a,DevOps,Nevada,Pending,6/27/2021,96241.85,Up-Mid,grace.brown@example.com,9842673203,Excellent,4,false,4,4–5 Years
EMP1470,Bob,Jones,25,Finance,Illinois,Pending,9/16/2024,84366.38,Low-Mid,bob.jones@example.com,4138459608,Excellent,4,false,1,1 Year
EMP1471,Alice,Garcia,40,Cloud Tech,California,Pending,7/4/2023,92015.09,Up-Mid,alice.garcia@example.com,4544901494,Average,2,true,2,2 Years
EMP1472,Alice,Williams,30,Admin,Nevada,Inactive,6/16/2020,83149.95,Low-Mid,alice.williams@example.com,4277070704,Average,2,false,5,4–5 Years
EMP1473,Grace,Brown,40,Finance,Nevada,Inactive,7/5/2020,94930.65,Up-Mid,grace.brown@example.com,7836091497,Good,3,false,5,4–5 Years
EMP1474,Frank,Williams,40,HR,New York,Inactive,4/1/2020,68430.72,Low-Mid,frank.williams@example.com,5172444722,Good,3,true,5,4–5 Years
EMP1475,David,Garcia,35,Sales,Texas,Active,3/20/2024,98752.97,Up-Mid,david.garcia@example.com,2290310286,Excellent,4,false,1,1 Year
EMP1476,Frank,Smith,N/a,Finance,Illinois,Active,2/7/2023,54268.86,Low,frank.smith@example.com,9508304404,Poor,1,true,3,3 Years
EMP1477,Grace,Garcia,N/a,DevOps,Florida,Pending,12/10/2024,66494.94,Low-Mid,grace.garcia@example.com,8093511870,Poor,1,false,1,1 Year
EMP1478,Grace,Smith,25,Sales,Illinois,Pending,6/27/2024,90003.98,Up-Mid,grace.smith@example.com,8133595615,Average,2,false,1,1 Year
EMP1479,Charlie,Brown,25,Finance,New York,Active,3/9/2021,106592.25,High,charlie.brown@example.com,4205955656,Average,2,true,4,4–5 Years
EMP1480,Grace,Brown,25,DevOps,Florida,Active,8/11/2024,93905.83,Up-Mid,grace.brown@example.com,4902504289,Average,2,true,1,1 Year
EMP1481,Eva,Miller,35,DevOps,Texas,Active,3/5/2022,88945.49,Up-Mid,eva.miller@example.com,1935889535,Good,3,false,3,3 Years
EMP1482,Eva,Jones,N/a,Finance,Texas,Pending,6/30/2023,91130.33,Up-Mid,eva.jones@example.com,9026113988,Good,3,false,2,2 Years
EMP1483,Bob,Miller,40,Admin,New York,Pending,4/19/2023,90787.4,Up-Mid,bob.miller@example.com,8681809787,Average,2,false,2,2 Years
EMP1484,Bob,Jones,25,Sales,Texas,Inactive,11/11/2024,87494.34,Up-Mid,bob.jones@example.com,7543943534,Average,2,true,1,1 Year
EMP1485,Grace,Miller,35,Finance,Nevada,Inactive,3/17/2023,92627.35,Up-Mid,grace.miller@example.com,3751376514,Average,2,false,2,2 Years
EMP1486,Eva,Williams,40,Admin,Illinois,Pending,10/26/2023,98556.29,Up-Mid,eva.williams@example.com,8815793762,Poor,1,true,2,2 Years
EMP1487,Frank,Brown,30,Cloud Tech,Nevada,Inactive,7/4/2021,112792.2,High,frank.brown@example.com,9283692943,Good,3,true,4,4–5 Years
EMP1488,Eva,Smith,35,HR,Florida,Pending,11/3/2023,56875.22,Low,eva.smith@example.com,5511668296,Poor,1,false,2,2 Years
EMP1489,Charlie,Jones,35,DevOps,Florida,Inactive,7/5/2021,101015.96,Up-Mid,charlie.jones@example.com,3270216486,Poor,1,true,4,4–5 Years
EMP1490,Bob,Garcia,30,Finance,New York,Inactive,2/26/2024,83912.22,Low-Mid,bob.garcia@example.com,1206021287,Average,2,false,2,2 Years
EMP1491,Frank,Jones,25,Sales,New York,Active,9/29/2021,99669.86,Up-Mid,frank.jones@example.com,6652683414,Average,2,false,4,4–5 Years
EMP1492,Alice,Smith,30,Admin,New York,Active,5/25/2021,52314.97,Low,alice.smith@example.com,5999101575,Excellent,4,false,4,4–5 Years
EMP1493,Frank,Miller,30,HR,California,Inactive,10/31/2022,77785.96,Low-Mid,frank.miller@example.com,7647229811,Excellent,4,false,3,3 Years
EMP1494,Alice,Jones,30,HR,Florida,Pending,7/2/2022,62430.86,Low,alice.jones@example.com,995765727,Poor,1,false,3,3 Years
EMP1495,Frank,Davis,35,Admin,California,Pending,8/28/2024,98219.54,Up-Mid,frank.davis@example.com,9413475097,Good,3,true,1,1 Year
EMP1496,Grace,Williams,25,Admin,Illinois,Active,10/21/2024,65494.58,Low-Mid,grace.williams@example.com,8986456521,Average,2,true,1,1 Year
EMP1497,David,Brown,35,DevOps,Florida,Pending,2/11/2020,110524.1,High,david.brown@example.com,368499514,Average,2,false,6,5+ Years
EMP1498,Alice,Smith,40,Admin,Nevada,Active,5/16/2023,106060.54,High,alice.smith@example.com,4214477323,Poor,1,false,2,2 Years
EMP1499,Eva,Brown,35,Finance,Florida,Inactive,7/29/2022,67639.91,Low-Mid,eva.brown@example.com,4913421387,Excellent,4,true,3,3 Years
EMP1500,Grace,Davis,N/a,Cloud Tech,Texas,Pending,9/18/2023,117653.98,High,grace.davis@example.com,2090883069,Good,3,true,2,2 Years
EMP1501,Eva,Jones,35,DevOps,Texas,Inactive,5/10/2020,73539.86,Low-Mid,eva.jones@example.com,5349678273,Excellent,4,true,5,4–5 Years
EMP1502,Frank,Jones,35,HR,Nevada,Pending,8/27/2023,70915.38,Low-Mid,frank.jones@example.com,1176741240,Excellent,4,true,2,2 Years
EMP1503,David,Garcia,25,Sales,Florida,Pending,10/16/2021,97652.9,Up-Mid,david.garcia@example.com,5131528546,Excellent,4,false,4,4–5 Years
EMP1504,Heidi,Davis,35,HR,Florida,Inactive,3/6/2022,101571.25,Up-Mid,heidi.davis@example.com,8150618537,Excellent,4,false,3,3 Years
EMP1505,David,Smith,35,DevOps,Nevada,Active,11/6/2023,87424.46,Up-Mid,david.smith@example.com,32963346,Average,2,true,2,2 Years
EMP1506,Frank,Garcia,N/a,HR,New York,Pending,11/30/2024,89077.36,Up-Mid,frank.garcia@example.com,2727423182,Average,2,false,1,1 Year
EMP1507,Heidi,Williams,30,DevOps,California,Pending,7/13/2024,89132.22,Up-Mid,heidi.williams@example.com,617893205,Excellent,4,true,1,1 Year
EMP1508,Frank,Garcia,25,Admin,California,Active,3/4/2024,111000.26,High,frank.garcia@example.com,4969357823,Good,3,false,1,1 Year
EMP1509,Frank,Johnson,35,HR,Illinois,Inactive,8/7/2022,109584.97,High,frank.johnson@example.com,3477695873,Poor,1,true,3,3 Years
EMP1510,Bob,Smith,40,Admin,Illinois,Active,11/11/2024,97648.84,Up-Mid,bob.smith@example.com,1314675360,Good,3,false,1,1 Year
EMP1511,Grace,Johnson,25,Admin,New York,Active,12/2/2021,78643.43,Low-Mid,grace.johnson@example.com,2751562778,Good,3,true,4,4–5 Years
EMP1512,Heidi,Davis,30,HR,Nevada,Active,5/14/2024,55656.8,Low,heidi.davis@example.com,6304483607,Good,3,true,1,1 Year
EMP1513,Charlie,Miller,35,DevOps,Texas,Active,7/14/2022,69146.95,Low-Mid,charlie.miller@example.com,5456676639,Excellent,4,false,3,3 Years
EMP1514,Charlie,Johnson,N/a,Admin,Florida,Active,9/22/2020,93013.58,Up-Mid,charlie.johnson@example.com,4735047638,Average,2,true,5,4–5 Years
EMP1515,Grace,Williams,40,Finance,Florida,Active,3/18/2020,87364.78,Up-Mid,grace.williams@example.com,2831995297,Good,3,false,5,4–5 Years
EMP1516,Alice,Garcia,35,Sales,New York,Active,10/17/2023,50288.67,Low,alice.garcia@example.com,61558107,Excellent,4,false,2,2 Years
EMP1517,David,Miller,35,HR,New York,Active,2/24/2022,85233.55,Up-Mid,david.miller@example.com,3583286341,Good,3,true,4,4–5 Years
EMP1518,Bob,Garcia,25,HR,California,Inactive,1/30/2024,86420.19,Up-Mid,bob.garcia@example.com,5563830007,Good,3,false,2,2 Years
EMP1519,Grace,Johnson,30,HR,Florida,Inactive,3/16/2024,63189.82,Low,grace.johnson@example.com,1867024402,Excellent,4,false,1,1 Year
EMP1520,Grace,Garcia,25,Admin,New York,Pending,9/25/2020,64783.32,Low,grace.garcia@example.com,3041662410,Average,2,false,5,4–5 Years
EMP1521,Charlie,Davis,25,HR,Nevada,Pending,6/10/2024,52615.44,Low,charlie.davis@example.com,1860089218,Average,2,false,1,1 Year
EMP1522,Eva,Miller,N/a,Sales,Texas,Pending,4/8/2020,96337.89,Up-Mid,eva.miller@example.com,6394568043,Poor,1,false,5,4–5 Years
EMP1523,Alice,Davis,25,DevOps,Texas,Inactive,6/28/2022,76617.76,Low-Mid,alice.davis@example.com,7314976460,Excellent,4,true,3,3 Years
EMP1524,Heidi,Johnson,30,Admin,Nevada,Pending,7/14/2023,50651.32,Low,heidi.johnson@example.com,3684748835,Poor,1,false,2,2 Years
EMP1525,Bob,Davis,N/a,HR,Illinois,Pending,12/6/2023,59601.45,Low,bob.davis@example.com,765817389,Poor,1,false,2,2 Years
EMP1526,Bob,Williams,N/a,DevOps,Illinois,Active,8/1/2021,57980.88,Low,bob.williams@example.com,6375791451,Poor,1,false,4,4–5 Years
EMP1527,David,Johnson,N/a,Admin,California,Pending,2/17/2021,75054.53,Low-Mid,david.johnson@example.com,1182379311,Average,2,false,5,4–5 Years
EMP1528,Charlie,Johnson,25,Sales,Florida,Active,11/10/2023,115318.7,High,charlie.johnson@example.com,6978930745,Excellent,4,false,2,2 Years
EMP1529,Alice,Johnson,25,DevOps,Texas,Active,9/6/2024,90190.69,Up-Mid,alice.johnson@example.com,4520599603,Poor,1,true,1,1 Year
EMP1530,Bob,Smith,N/a,Cloud Tech,Nevada,Pending,7/26/2020,113334.56,High,bob.smith@example.com,3878753576,Excellent,4,false,5,4–5 Years
EMP1531,Heidi,Garcia,35,HR,Florida,Active,7/23/2020,106922.49,High,heidi.garcia@example.com,8811616201,Excellent,4,true,5,4–5 Years
EMP1532,Eva,Smith,35,DevOps,California,Inactive,2/21/2024,58113.07,Low,eva.smith@example.com,8123710671,Average,2,true,2,2 Years
EMP1533,Alice,Smith,25,Admin,Nevada,Pending,12/15/2020,73006.26,Low-Mid,alice.smith@example.com,8728660415,Poor,1,true,5,4–5 Years
EMP1534,Eva,Williams,25,HR,California,Active,8/21/2020,78054.43,Low-Mid,eva.williams@example.com,4485959223,Poor,1,true,5,4–5 Years
EMP1535,Eva,Miller,40,DevOps,Florida,Inactive,8/21/2023,112028.67,High,eva.miller@example.com,8395894772,Excellent,4,false,2,2 Years
EMP1536,Charlie,Garcia,25,Admin,Texas,Inactive,4/24/2023,83787.24,Low-Mid,charlie.garcia@example.com,5228705621,Good,3,true,2,2 Years
EMP1537,Heidi,Davis,30,Sales,Florida,Inactive,6/6/2023,52017.14,Low,heidi.davis@example.com,7104331874,Average,2,true,2,2 Years
EMP1538,Charlie,Jones,40,Finance,Texas,Inactive,6/21/2022,53218.06,Low,charlie.jones@example.com,1097921582,Average,2,false,3,3 Years
